country,country_code,year,total,coal,oil,gas,cement,flaring,other,population,per_capita,temp_change
Bulgaria,BGR,2014,45.266301,26.583342,10.704298,5.589405,0.911123,0.38397,1.094164,7223938,6.140184,1.207
Bulgaria,BGR,2015,48.260534,27.680239,11.662452,5.931801,1.105434,0.600375,1.280232,7177991,6.602663,1.458
Bulgaria,BGR,2016,45.48431,24.1565,12.067898,5.938794,1.194109,0.81291,1.314099,7127822,6.277183,1.932
Bulgaria,BGR,2017,47.569757,25.793896,12.338317,6.038602,1.239304,0.877462,1.282177,7075947,6.623075,0.987
Bulgaria,BGR,2018,43.616065,22.089263,12.555814,5.781013,1.223503,0.711454,1.25502,7025037,6.128063,2.228
Bulgaria,BGR,2019,42.255765,20.767134,13.091638,5.244746,1.1271,0.827004,1.198143,6975761,5.991574,2.19
Bulgaria,BGR,2020,36.967113,16.597579,12.141451,5.36171,1.065905,0.684223,1.116245,6934015,5.296774,2.182
Bulgaria,BGR,2021,42.56021,20.853566,12.778482,6.06179,1.065905,0.684223,1.116245,6877743,6.180805,1.795
Canada,CAN,1961,194.000694,45.594816,118.662304,22.965952,2.783862,3.99376,,18271000,10.616398,0.052
Canada,CAN,1962,206.990771,47.031104,126.287088,25.97776,3.085507,4.609312,,18614000,11.115183,-0.122
Canada,CAN,1963,210.910776,46.598752,134.270944,22.365056,3.143656,4.532368,,18964000,11.117533,0.33
Canada,CAN,1964,237.577733,51.91888,143.7204,34.159472,3.547061,4.23192,,19325000,12.292959,-0.304
Canada,CAN,1965,251.916995,54.175904,151.748224,38.035984,3.746947,4.209936,,19678000,12.794936,-0.871
Canada,CAN,1966,259.074371,52.582064,155.826256,42.421792,4.001347,4.242912,,20048000,12.918044,-0.156
Canada,CAN,1967,281.637036,57.315952,171.489856,45.063536,3.583404,4.184288,,20412000,13.800291,-0.456
Canada,CAN,1968,303.26134,60.577644,179.204741,55.524927,3.659768,4.29426,,20744000,14.627744,0.478
Canada,CAN,1969,307.119205,59.11864,181.529216,58.297904,3.699701,4.473744,,21028000,14.601126,0.001
Canada,CAN,1970,341.177214,58.814528,211.372496,62.625088,3.561598,4.803504,,21324000,15.917142,0.427
Canada,CAN,1971,352.287404,55.876,220.327312,67.468896,4.068172,4.547024,,21962032,16.094503,-0.022
Canada,CAN,1972,380.791685,62.155498,233.317611,76.485264,4.476858,4.356454,,22218463,17.135627,-1.796
Canada,CAN,1973,381.273198,52.014144,238.174656,81.868416,4.995054,4.220928,,22491777,16.943947,0.311
Canada,CAN,1974,389.616915,48.50724,248.922491,83.516431,5.135027,3.535727,,22807969,17.079149,-0.837
Canada,CAN,1975,396.786785,61.28463,241.98745,85.914265,4.933023,2.667417,,23143275,17.150003,0.229
Canada,CAN,1976,398.962262,59.10032,233.733888,98.928,4.767158,2.432896,,23449808,17.019039,0.085
Canada,CAN,1977,407.790443,65.032336,233.700912,101.954464,4.776091,2.32664,,23725843,17.195241,1.084
Canada,CAN,1978,415.528652,69.509131,233.823426,104.551318,5.112975,2.531802,,23963203,17.340651,-0.602
Canada,CAN,1979,441.676761,76.028,244.293536,112.572736,5.832969,2.94952,,24201544,18.236694,-0.212
Canada,CAN,1980,442.846874,81.171584,241.294388,112.040529,5.207679,3.132694,,24515667,18.066895,0.922
Canada,CAN,1981,429.62972,83.689424,227.908128,110.026256,5.034408,2.971504,,24819915,17.312759,1.566
Canada,CAN,1982,414.454925,88.444514,208.640972,110.325729,4.182152,2.861559,,25116942,16.51115,-0.665
Canada,CAN,1983,408.338502,93.5236,193.810944,114.031008,3.906182,3.066768,,25366451,16.101215,0.497
Canada,CAN,1984,425.23333,102.914432,192.50656,121.230768,4.27637,4.3052,,25607053,16.609331,0.347
Canada,CAN,1985,421.718695,99.763392,186.658816,125.224528,5.063271,5.008688,,25842116,16.317906,-0.296
Canada,CAN,1986,404.70795,92.486688,186.427984,115.7824,5.269662,4.741216,,26100278,15.49651,0.021
Canada,CAN,1987,430.982059,99.030592,201.864416,119.120304,6.258507,4.70824,,26446601,16.302299,1.35
Canada,CAN,1988,455.669111,106.406224,210.88152,127.203088,5.986391,5.191888,,26791747,16.993027,1.213
Canada,CAN,1989,462.88515,106.8972,206.642272,138.422256,6.262814,4.660608,,27276781,16.990099,0.034
Canada,CAN,1990,458.218336,99.152201,212.870748,125.278127,5.823211,11.958214,3.135836,27691138,16.567775,0.09
Canada,CAN,1991,449.95972,104.170172,200.768222,124.814875,4.770787,12.153899,3.281765,28037420,16.060949,0.35
Canada,CAN,1992,463.75864,106.927432,203.764755,132.083955,4.804072,13.193354,2.985073,28371264,16.359691,0.116
Canada,CAN,1993,464.311598,98.917863,206.888046,137.317145,4.892831,13.343511,2.952202,28684764,16.196069,0.362
Canada,CAN,1994,478.726314,102.540588,212.176928,140.346661,5.769324,14.632432,3.26038,29000663,16.518519,0.487
Canada,CAN,1995,491.386794,104.352372,214.865984,147.504585,6.529322,14.900681,3.233851,29302311,16.776937,0.956
Canada,CAN,1996,507.510733,106.282423,221.506054,154.182638,6.185381,16.113817,3.24042,29610218,17.149197,-0.102
Canada,CAN,1997,521.839964,113.173875,229.519833,152.747893,6.657483,16.269941,3.470939,29905948,17.462915,0.45
Canada,CAN,1998,529.649543,119.352135,232.634509,149.465866,6.828347,17.990246,3.37844,30155173,17.570172,2.49
Canada,CAN,1999,544.06378,119.696692,235.503992,162.198106,7.118443,16.266312,3.280235,30401286,17.896966,1.711
Canada,CAN,2000,566.690447,129.348416,237.661473,172.81718,7.232124,16.249763,3.38149,30685730,18.469011,1.309
Canada,CAN,2001,558.777507,126.825289,241.579627,164.84765,6.982743,15.675062,2.867136,31020902,18.023474,1.438
Canada,CAN,2002,564.050931,124.207371,242.471456,171.160253,7.148304,16.116984,2.946563,31360079,18.00791,0.559
Canada,CAN,2003,581.30532,123.322189,258.360564,173.878669,7.248136,15.548064,2.947697,31644028,18.384422,1.258
Canada,CAN,2004,579.592044,115.671275,267.364131,169.898775,7.519955,16.041633,3.096275,31940655,18.162386,0.506
Canada,CAN,2005,574.653628,116.76522,261.212721,170.328128,7.613986,15.733328,3.000245,32243753,17.837569,1.302
Canada,CAN,2006,568.450936,114.090517,259.34571,168.240515,7.728498,16.088779,2.956916,32571174,17.473665,2.359
Canada,CAN,2007,593.515764,118.793126,266.117076,181.886055,7.73102,16.132977,2.85551,32889025,18.060601,1.345
Canada,CAN,2008,576.558336,112.63213,257.303248,181.568155,6.988372,15.34164,2.724791,33247118,17.356522,0.868
Canada,CAN,2009,543.96759,93.378892,253.572199,174.992114,5.364043,14.39848,2.261862,33628895,16.192443,0.551
Canada,CAN,2010,556.560518,95.767083,259.503834,178.294216,6.005436,14.73469,2.255258,34004889,16.387061,2.928
Canada,CAN,2011,567.054133,86.722655,261.661005,195.282737,6.020141,14.936635,2.43096,34339328,16.520857,1.457
Canada,CAN,2012,568.223147,81.445934,263.709536,198.17249,6.532305,15.818377,2.544506,34714222,16.379141,2.165
Canada,CAN,2013,572.613311,78.970095,263.938583,204.540349,5.973037,16.722913,2.468334,35082954,16.330663,1.203
Canada,CAN,2014,569.839687,76.685625,256.683199,211.161562,5.911522,16.888576,2.509203,35437435,16.095071,0.298
Canada,CAN,2015,574.29819,78.098819,258.061213,213.496439,6.184772,16.132493,2.324454,35702908,16.072321,1.222
Canada,CAN,2016,560.525313,73.497136,256.234514,208.265201,6.114245,14.134506,2.279709,36109487,15.521199,2.376
Canada,CAN,2017,571.544619,72.688193,260.403026,214.581205,6.827239,14.834711,2.210246,36545236,15.635476,1.481
Canada,CAN,2018,584.369116,60.795568,266.964272,231.980501,6.914762,15.549502,2.164511,37065084,15.778726,0.491
Canada,CAN,2019,584.714184,58.325705,269.32597,231.962485,7.125179,15.827711,2.147135,37601230,15.582994,1.32
Canada,CAN,2020,534.863824,48.034995,238.378466,223.719402,6.624708,16.056983,2.049271,38037204,14.116709,1.139
Canada,CAN,2021,545.634517,43.86208,241.659653,235.381822,6.624708,16.056983,2.049271,38246108,14.300468,2.536
China,CHN,1961,570.630187,522.475408,22.335744,2.817616,2.584869,0,20.41655,660330000,0.870845,0.257
China,CHN,1962,459.618074,411.9252,21.76416,2.322976,2.497458,0,21.10828,665770000,0.691556,-0.142
China,CHN,1963,456.779449,406.128498,23.270259,1.956592,3.354918,0,22.069181,682335000,0.6679,0.288
China,CHN,1964,460.637094,401.574106,27.729385,2.029873,5.032377,0,24.271353,698355000,0.653763,-0.028
China,CHN,1965,500.286364,432.9932,34.998528,2.110464,6.80141,0,23.382762,715185000,0.69115,0.076
China,CHN,1966,549.459318,469.765473,44.5466,2.568446,8.387295,0,24.191504,735400000,0.739566,0.18
China,CHN,1967,460.225895,383.598816,42.498736,2.799296,6.085472,0,25.243576,754550000,0.60476,-0.286
China,CHN,1968,495.506566,412.720288,48.650592,2.685712,5.252986,0,26.196988,774510000,0.634962,-0.414
China,CHN,1969,607.683366,501.176576,66.84968,3.759264,7.613083,0,28.284762,796025000,0.758248,-0.22
China,CHN,1970,807.952627,665.866048,94.644784,5.503328,10.718256,0,31.220211,818315000,0.982272,-0.309
China,CHN,1971,909.2097,736.42428,120.090762,7.174082,13.124041,0.791421,31.605115,841105000,1.078176,0.036
China,CHN,1972,968.645596,770.72177,138.327537,9.280949,14.717164,1.02226,34.575917,862030000,1.122624,0.011
China,CHN,1973,1008.292576,783.741289,158.819143,11.468277,15.455909,1.264075,37.543884,881940000,1.14364,0.41
China,CHN,1974,1028.099867,776.101152,182.573456,14.439824,15.340213,1.634144,38.011078,900350000,1.143136,-0.006
China,CHN,1975,1183.214956,906.63848,204.191056,16.971648,19.102242,1.90528,34.40625,916395000,1.292955,0.28
China,CHN,1976,1226.421277,910.389543,238.985133,19.367963,19.25301,1.905286,36.520343,930685000,1.319618,-0.389
China,CHN,1977,1340.831115,998.608544,257.483936,23.237088,22.905977,2.18008,36.415489,943455000,1.42251,-0.057
China,CHN,1978,1492.777845,1117.44672,281.992432,26.285536,26.810098,2.737008,37.506052,956165000,1.562891,0.242
China,CHN,1979,1525.661148,1147.547329,278.426677,27.776716,30.319954,3.063096,38.527375,969005000,1.57561,0.3
